Item_Identifier,Outlet_Identifier,Predicted_Sales
FDR56,1,2886.5819391662126
FDR56,5,4514.007851178822
FDR56,7,3113.5795068114894
FDR56,2,2785.652087383738
FDR56,8,3031.2211804087783
FDR56,6,2687.55630313465
FDR56,4,1917.632742471182
FDA40,9,1737.0209000350624
FDA40,3,1786.1096224452922
FDA40,0,-126.51133227557966
FDA40,1,1169.329899176419
FDA40,5,2796.7558111890285
FDA40,7,1396.3274668216961
FDA40,2,1068.4000473939443
FDA40,8,1313.969140418985
FDA40,6,970.3042631448563
FDA40,4,200.38070248138843
NCG42,9,2419.146418304867
NCG42,3,2468.235140715097
NCG42,0,555.6141859942254
NCG42,1,1851.4554174462237
NCG42,5,3478.8813294588335
NCG42,7,2078.452985091501
NCG42,2,1750.525565663749
NCG42,8,1996.0946586887897
NCG42,6,1652.4297814146612
NCG42,4,882.506220751193
NCK54,9,2256.7446422908447
NCK54,3,2305.833364701074
NCK54,0,393.21240998020266
NCK54,1,1689.0536414322012
NCK54,5,3316.479553444811
NCK54,7,1916.0512090774782
NCK54,2,1588.1237896497264
NCK54,8,1833.6928826747671
NCK54,6,1490.0280054006387
NCK54,4,720.1044447371705
FDE16,9,3670.733548735577
FDE16,3,3719.8222711458066
FDE16,0,1807.2013164249352
FDE16,1,3103.042547876934
FDE16,5,4730.468459889544
FDE16,7,3330.0401155222107
FDE16,2,3002.1126960944594
FDE16,8,3247.6817891194996
FDE16,6,2904.0169118453714
FDE16,4,2134.093351181903
FDB15,9,4348.236976752857
FDB15,3,4397.325699163087
FDB15,0,2484.704744442215
FDB15,1,3780.545975894214
FDB15,5,5407.971887906823
FDB15,7,4007.543543539491
FDB15,2,3679.616124111739
FDB15,8,3925.1852171367796
FDB15,6,3581.5203398626513
FDB15,4,2811.5967791991834
FDC40,9,1635.1578022948236
FDC40,3,1684.2465247050532
FDC40,0,-228.3744300158187
FDC40,1,1067.4668014361803
FDC40,5,2694.89271344879
FDC40,7,1294.464369081457
FDC40,2,966.5369496537055
FDC40,8,1212.106042678746
FDC40,6,868.4411654046175
FDC40,4,98.51760474114963
FDE53,9,2080.8369093250944
FDE53,3,2129.9256317353243
FDE53,0,217.30467701445264
FDE53,1,1513.1459084664511
FDE53,5,3140.571820479061
FDE53,7,1740.1434761117282
FDE53,2,1412.2160566839766
FDE53,8,1657.785149709017
FDE53,6,1314.1202724348886
FDE53,4,544.1967117714205
FDK24,9,1025.8909524703904
FDK24,3,1074.97967488062
FDK24,0,-837.6412798402516
FDK24,1,458.1999516117471
FDK24,5,2085.6258636243565
FDK24,7,685.1975192570242
FDK24,2,357.27009982927234
FDK24,8,602.8391928543128
FDK24,6,259.1743155801846
FDK24,4,-510.7492450832833
FDW31,9,3570.861567939427
FDW31,3,3619.950290349657
FDW31,0,1707.3293356287852
FDW31,1,3003.1705670807837
FDW31,5,4630.596479093394
FDW31,7,3230.168134726061
FDW31,2,2902.240715298309
FDW31,8,3147.80980832335
FDW31,6,2804.144931049221
FDW31,4,2034.221370385753
NCM07,9,1715.473254376857
NCM07,3,1764.5619767870867
NCM07,0,-148.05897793378517
NCM07,1,1147.7822535182138
NCM07,5,2775.2081655308234
NCM07,7,1374.7798211634906
NCM07,2,1046.852401735739
NCM07,8,1292.4214947607795
NCM07,6,948.7566174866511
NCM07,4,178.83305682318291
DRN36,9,1874.196753551964
DRN36,3,1923.2854759621937
DRN36,0,10.66452124132229
DRN36,1,1306.5057526933206
DRN36,5,2933.9316647059304
DRN36,7,1533.5033203385976
DRN36,2,1205.575900910846
DRN36,8,1451.1449939358865
DRN36,6,1107.480116661758
DRN36,4,337.5565559982899
FDQ37,9,3295.043199799132
FDQ37,3,3344.1319222093616
FDQ37,0,1431.5109674884898
FDQ37,1,2727.352198940488
FDQ37,5,4354.778110953098
FDQ37,7,2954.3497665857653
FDQ37,2,2626.4223471580135
FDQ37,8,2871.9914401830542
FDQ37,6,2528.3265629089256
FDQ37,4,1758.4030022454576
FDK28,9,4380.591402567506
FDK28,3,4429.680124977735
FDK28,0,2517.059170256864
FDK28,1,3812.900401708863
FDK28,5,5440.326313721473
FDK28,7,4039.8979693541396
FDK28,2,3711.9705499263882
FDK28,8,3957.5396429514285
FDK28,6,3613.8747656773003
FDK28,4,2843.951205013832
FDL48,9,1126.2203920383165
FDL48,3,1175.309114448546
FDL48,0,-737.3118402723258
FDL48,1,558.5293911796732
FDL48,5,2185.955303192283
FDL48,7,785.5269588249503
FDL48,2,457.59953939719844
FDL48,8,703.1686324222389
FDL48,6,359.5037551481105
FDL48,4,-410.41980551535744
DRL23,9,2084.7879770122936
DRL23,3,2133.8766994225234
DRL23,0,221.2557447016518
DRL23,1,1517.0969761536503
DRL23,5,3144.5228881662597
DRL23,7,1744.0945437989271
DRL23,2,1416.1671243711755
DRL23,8,1661.736217396216
DRL23,6,1318.0713401220876
DRL23,4,548.1477794586197
DRD37,9,1164.2956830711387
DRD37,3,1213.3844054813683
DRD37,0,-699.2365492395033
DRD37,1,596.6046822124954
DRD37,5,2224.0305942251052
DRD37,7,823.6022498577724
DRD37,2,495.6748304300206
DRD37,8,741.2439234550611
DRD37,6,397.5790461809329
DRD37,4,-372.3445144825355
FDZ47,9,1959.7727887912795
FDZ47,3,2008.861511201509
FDZ47,0,96.24055648063768
FDZ47,1,1392.081787932636
FDZ47,5,3019.507699945246
FDZ47,7,1619.079355577913
FDZ47,2,1291.1519361501614
FDZ47,8,1536.721029175202
FDZ47,6,1193.0561519010735
FDZ47,4,423.1325912376053
NCJ54,9,3996.9226460412756
NCJ54,3,4046.011368451505
NCJ54,0,2133.3904137306336
NCJ54,1,3429.231645182632
NCJ54,5,5056.657557195242
NCJ54,7,3656.229212827909
NCJ54,2,3328.3017934001573
NCJ54,8,3573.8708864251976
NCJ54,6,3230.2060091510693
NCJ54,4,2460.2824484876014
FDD08,9,1000.6215671712844
FDD08,3,1049.710289581514
FDD08,0,-862.9106651393577
FDD08,1,432.9305663126411
FDD08,5,2060.3564783252505
FDD08,7,659.9281339579181
FDD08,2,332.0007145301663
FDD08,8,577.5698075552068
FDD08,6,233.90493028107858
FDD08,4,-536.0186303823893
NCN18,9,2070.492362845837
NCN18,3,2119.581085256066
NCN18,0,206.96013053519482
NCN18,1,1502.8013619871933
NCN18,5,3130.227273999803
NCN18,7,1729.7989296324704
NCN18,2,1401.8715102047188
NCN18,8,1647.4406032297593
NCN18,6,1303.7757259556308
NCN18,4,533.8521652921627
NCI29,9,2626.696779273856
NCI29,3,2675.785501684086
NCI29,0,763.1645469632144
NCI29,1,2059.0057784152127
NCI29,5,3686.4316904278226
NCI29,7,2286.00334606049
NCI29,2,1958.0759266327382
NCI29,8,2203.645019657779
NCI29,6,1859.9801423836502
NCI29,4,1090.0565817201823
NCE06,9,2804.25729515746
NCE06,3,2853.346017567689
NCE06,0,940.7250628468178
NCE06,1,2236.5662942988165
NCE06,5,3863.9922063114263
NCE06,7,2463.5638619440933
NCE06,2,2135.6364425163415
NCE06,8,2381.2055355413822
NCE06,6,2037.5406582672538
NCE06,4,1267.6170976037856
FDU52,9,2792.8715277233628
FDU52,3,2841.960250133592
FDU52,0,929.3392954127207
FDU52,1,2225.1805268647195
FDU52,5,3852.606438877329
FDU52,7,2452.1780945099963
FDU52,2,2124.2506750822445
FDU52,8,2369.819768107285
FDU52,6,2026.1548908331567
FDU52,4,1256.2313301696886
FDN16,9,2049.5013456449283
FDN16,3,2098.590068055158
FDN16,0,185.96911333428648
FDN16,1,1481.810344786285
FDN16,5,3109.236256798895
FDN16,7,1708.8079124315618
FDN16,2,1380.8804930038102
FDN16,8,1626.449586028851
FDN16,6,1282.7847087547225
FDN16,4,512.8611480912543
NCM55,9,3221.367168916511
NCM55,3,3270.455891326741
NCM55,0,1357.8349366058694
NCM55,1,2653.676168057868
NCM55,5,4281.102080070477
NCM55,7,2880.673735703145
NCM55,2,2552.746316275393
NCM55,8,2798.315409300434
NCM55,6,2454.650532026305
NCM55,4,1684.726971362837
FDR49,9,1012.3550882442416
FDR49,3,1061.4438106544712
FDR49,0,-851.1771440664006
FDR49,1,444.66408738559835
FDR49,5,2072.089999398208
FDR49,7,671.6616550308754
FDR49,2,343.7342356031236
FDR49,8,589.3033286281641
FDR49,6,245.63845135403562
FDR49,4,-524.2851093094323
FDA16,9,3886.545681780598
FDA16,3,3935.634404190828
FDA16,0,2023.0134494699562
FDA16,1,3318.854680921955
FDA16,5,4946.280592934565
FDA16,7,3545.852248567232
FDA16,2,3217.92482913948
FDA16,8,3463.493922164521
FDA16,6,3119.829044890392
FDA16,4,2349.9054842269243
FDO19,9,1249.1165127110673
FDO19,3,1298.205235121297
FDO19,0,-614.4157195995749
FDO19,1,681.425511852424
FDO19,5,2308.8514238650337
FDO19,7,908.4230794977011
FDO19,2,580.4956600699493
FDO19,8,826.0647530949898
FDO19,6,482.3998758208613
FDO19,4,-287.5236848426066
FDO04,9,1275.9103897869988
FDO04,3,1324.9991121972284
FDO04,0,-587.621842523643
FDO04,1,708.2193889283556
FDO04,5,2335.645300940965
FDO04,7,935.2169565736326
FDO04,2,607.2895371458808
FDO04,8,852.8586301709213
FDO04,6,509.19375289679283
FDO04,4,-260.7298077666751
NCL19,9,2671.481512915885
NCL19,3,2720.570235326115
NCL19,0,807.9492806052435
NCL19,1,2103.7905120572423
NCL19,5,3731.2164240698517
NCL19,7,2330.788079702519
NCL19,2,2002.8606602747673
NCL19,8,2248.429753299808
NCL19,6,1904.7648760256793
NCL19,4,1134.8413153622114
FDR60,9,1455.1317851415718
FDR60,3,1504.2205075518013
FDR60,0,-408.4004471690705
FDR60,1,887.4407842829285
FDR60,5,2514.866696295538
FDR60,7,1114.4383519282053
FDR60,2,786.5109325004537
FDR60,8,1032.0800255254942
FDR60,6,688.4151482513657
FDR60,4,-81.50841241210219
FDV37,9,3457.1950264849693
FDV37,3,3506.283748895199
FDV37,0,1593.6627941743272
FDV37,1,2889.5040256263255
FDV37,5,4516.929937638935
FDV37,7,3116.501593271603
FDV37,2,2788.574173843851
FDV37,8,3034.1432668688917
FDV37,6,2690.478389594763
FDV37,4,1920.554828931295
FDG53,9,2571.5854465029497
FDG53,3,2620.6741689131795
FDG53,0,708.0532141923081
FDG53,1,2003.8944456443064
FDG53,5,3631.3203576569163
FDG53,7,2230.8920132895837
FDG53,2,1902.9645938618316
FDG53,8,2148.5336868868726
FDG53,6,1804.868809612744
FDG53,4,1034.9452489492758
DRG01,9,1575.961090727799
DRG01,3,1625.0498131380289
DRG01,0,-287.57114158284276
DRG01,1,1008.2700898691558
DRG01,5,2635.6960018817654
DRG01,7,1235.2676575144328
DRG01,2,907.340238086681
DRG01,8,1152.9093311117217
DRG01,6,809.244453837593
DRG01,4,39.3208931741251
FDB38,9,2970.238959325424
FDB38,3,3019.327681735653
FDB38,0,1106.7067270147816
FDB38,1,2402.54795846678
FDB38,5,4029.97387047939
FDB38,7,2629.545526112057
FDB38,2,2301.6181066843055
FDB38,8,2547.187199709346
FDB38,6,2203.5223224352176
FDB38,4,1433.5987617717494
FDI27,9,1164.2652762339042
FDI27,3,1213.3539986441338
FDI27,0,-699.2669560767381
FDI27,1,596.5742753752609
FDI27,5,2224.0001873878705
FDI27,7,823.5718430205379
FDI27,2,495.6444235927861
FDI27,8,741.2135166178266
FDI27,6,397.54863934369814
FDI27,4,-372.3749213197698
FDD29,9,4385.82010808934
FDD29,3,4434.908830499569
FDD29,0,2522.2878757786975
FDD29,1,3818.1291072306967
FDD29,5,5445.555019243306
FDD29,7,4045.1266748759735
FDD29,2,3717.1992554482217
FDD29,8,3962.7683484732624
FDD29,6,3619.1034711991338
FDD29,4,2849.179910535666
NCR41,9,1918.5412639721278
NCR41,3,1967.6299863823576
NCR41,0,55.009031661486006
NCR41,1,1350.8502631134845
NCR41,5,2978.276175126094
NCR41,7,1577.8478307587616
NCR41,2,1249.9204113310097
NCR41,8,1495.4895043560505
NCR41,6,1151.8246270819218
NCR41,4,381.90106641845387
FDW44,9,3134.479396859479
FDW44,3,3183.568119269709
FDW44,0,1270.9471645488372
FDW44,1,2566.7883960008357
FDW44,5,4194.214308013446
FDW44,7,2793.7859636461126
FDW44,2,2465.8585442183607
FDW44,8,2711.4276372434015
FDW44,6,2367.7627599692732
FDW44,4,1597.8391993058049
FDU21,9,931.1169408786179
FDU21,3,980.2056632888475
FDU21,0,-932.4152914320239
FDU21,1,363.42594001997463
FDU21,5,1990.8518520325842
FDU21,7,590.4235076652517
FDU21,2,262.49608823749986
FDU21,8,508.06518126254036
FDU21,6,164.4003039884119
FDU21,4,-605.523256675056
FDI14,9,2507.8669522920854
FDI14,3,2556.955674702315
FDI14,0,644.3347199814434
FDI14,1,1940.175951433442
FDI14,5,3567.6018634460515
FDI14,7,2167.173519078719
FDI14,2,1839.2460996509672
FDI14,8,2084.815192676008
FDI14,6,1741.1503154018792
FDI14,4,971.2267547384113
FDW50,9,2939.6767940452382
FDW50,3,2988.7655164554676
FDW50,0,1076.1445617345962
FDW50,1,2371.9857931865945
FDW50,5,3999.4117051992043
FDW50,7,2598.9833608318713
FDW50,2,2271.05594140412
FDW50,8,2516.6250344291607
FDW50,6,2172.960157155032
FDW50,4,1403.0365964915638
FDT31,9,3371.3197165083284
FDT31,3,3420.408438918558
FDT31,0,1507.7874841976868
FDT31,1,2803.628715649685
FDT31,5,4431.054627662295
FDT31,7,3030.6262832949624
FDT31,2,2702.6988638672105
FDT31,8,2948.2679568922513
FDT31,6,2604.6030796181226
FDT31,4,1834.6795189546544
FDJ14,9,1705.2432396223223
FDJ14,3,1754.331962032552
FDJ14,0,-158.28899268831992
FDJ14,1,1137.552238763679
FDJ14,5,2764.9781507762887
FDJ14,7,1364.5498064089559
FDJ14,2,1036.6223869812043
FDJ14,8,1282.1914800062448
FDJ14,6,938.5266027321163
FDJ14,4,168.60304206864816
NCQ43,9,1981.446275280717
NCQ43,3,2030.5349976909467
NCQ43,0,117.91404297007512
NCQ43,1,1413.7552744220736
NCQ43,5,3041.1811864346832
NCQ43,7,1640.7528420673507
NCQ43,2,1312.8254226395989
NCQ43,8,1558.3945156646396
NCQ43,6,1214.729638390511
NCQ43,4,444.806077727043
FDZ22,9,1693.8634628165519
FDZ22,3,1742.9521852267817
FDZ22,0,-169.66876949409016
FDZ22,1,1126.1724619579086
FDZ22,5,2753.598373970518
FDZ22,7,1353.1700296031856
FDZ22,2,1025.2426101754338
FDZ22,8,1270.8117032004745
FDZ22,6,927.1468259263459
FDZ22,4,157.22326526287793
FDU38,9,3307.9158305936107
FDU38,3,3357.0045530038406
FDU38,0,1444.3835982829692
FDU38,1,2740.224829734968
FDU38,5,4367.650741747577
FDU38,7,2967.2223973802447
FDU38,2,2639.294977952493
FDU38,8,2884.8640709775336
FDU38,6,2541.199193703405
FDU38,4,1771.275633039937
FDS32,9,2671.767443737075
FDS32,3,2720.8561661473045
FDS32,0,808.2352114264331
FDS32,1,2104.0764428784314
FDS32,5,3731.5023548910413
FDS32,7,2331.0740105237087
FDS32,2,2003.1465910959569
FDS32,8,2248.7156841209976
FDS32,6,1905.050806846869
FDS32,4,1135.127246183401
DRH13,9,2093.6033192312657
DRH13,3,2142.6920416414955
DRH13,0,230.07108692062388
DRH13,1,1525.9123183726224
DRH13,5,3153.3382303852322
DRH13,7,1752.9098860178995
DRH13,2,1424.9824665901479
DRH13,8,1670.5515596151884
DRH13,6,1326.88668234106
DRH13,4,556.9631216775917
DRF03,9,997.0530992067545
DRF03,3,1046.141821616984
DRF03,0,-866.4791331038878
DRF03,1,429.3620983481112
DRF03,5,2056.788010360721
DRF03,7,656.3596659933883
DRF03,2,328.43224656563643
DRF03,8,574.0013395906769
DRF03,6,230.33646231654848
DRF03,4,-539.5870983469194
FDJ20,9,2263.4845056347262
FDJ20,3,2312.573228044956
FDJ20,0,399.95227332408444
FDJ20,1,1695.793504776083
FDJ20,5,3323.219416788693
FDJ20,7,1922.79107242136
FDJ20,2,1594.8636529936082
FDJ20,8,1840.432746018649
FDJ20,6,1496.7678687445205
FDJ20,4,726.8443080810523
FDE22,9,2896.1883384189887
FDE22,3,2945.2770608292185
FDE22,0,1032.656106108347
FDE22,1,2328.4973375603454
FDE22,5,3955.9232495729552
FDE22,7,2555.4949052056227
FDE22,2,2227.567485777871
FDE22,8,2473.1365788029116
FDE22,6,2129.471701528783
FDE22,4,1359.548140865315
FDX22,9,3776.324473692439
FDX22,3,3825.4131961026683
FDX22,0,1912.7922413817967
FDX22,1,3208.633472833795
FDX22,5,4836.059384846405
FDX22,7,3435.6310404790725
FDX22,2,3107.7036210513206
FDX22,8,3353.272714076361
FDX22,6,3009.6078368022327
FDX22,4,2239.6842761387647
DRM11,9,4443.313535951785
DRM11,3,4492.402258362014
DRM11,0,2579.7813036411426
DRM11,1,3875.6225350931413
DRM11,5,5503.048447105751
DRM11,7,4102.620102738418
DRM11,2,3774.6926833106663
DRM11,8,4020.2617763357075
DRM11,6,3676.596899061579
DRM11,4,2906.673338398111
FDL25,9,1770.7347080236425
FDL25,3,1819.823430433872
FDL25,0,-92.79752428699976
FDL25,1,1203.0437071649992
FDL25,5,2830.469619177609
FDL25,7,1430.041274810276
FDL25,2,1102.1138553825244
FDL25,8,1347.682948407565
FDL25,6,1004.0180711334365
FDL25,4,234.09451046996833
FDT08,9,2727.4783048345407
FDT08,3,2776.5670272447705
FDT08,0,863.9460725238991
FDT08,1,2159.7873039758974
FDT08,5,3787.2132159885073
FDT08,7,2386.7848716211747
FDT08,2,2058.857452193423
FDT08,8,2304.4265452184636
FDT08,6,1960.761667944335
FDT08,4,1190.838107280867
FDO22,9,1750.902241063591
FDO22,3,1799.9909634738206
FDO22,0,-112.6299912470513
FDO22,1,1183.2112402049477
FDO22,5,2810.6371522175573
FDO22,7,1410.2088078502245
FDO22,2,1082.281388422473
FDO22,8,1327.8504814475134
FDO22,6,984.185604173385
FDO22,4,214.2620435099168
NCM41,9,1857.6989783164006
NCM41,3,1906.7877007266304
NCM41,0,-5.833253994241204
NCM41,1,1290.0079774577573
NCM41,5,2917.433889470367
NCM41,7,1517.0055451030344
NCM41,2,1189.0781256752825
NCM41,8,1434.6472187003233
NCM41,6,1090.9823414261946
NCM41,4,321.05878076272666
FDJ21,9,2733.9789694392402
FDJ21,3,2783.06769184947
FDJ21,0,870.4467371285984
FDJ21,1,2166.287968580597
FDJ21,5,3793.7138805932063
FDJ21,7,2393.285536225874
FDJ21,2,2065.358116798122
FDJ21,8,2310.9272098231627
FDJ21,6,1967.2623325490342
FDJ21,4,1197.3387718855663
FDC53,9,1990.8039877524466
FDC53,3,2039.8927101626764
FDC53,0,127.271755441805
FDC53,1,1423.1129868938033
FDC53,5,3050.538898906413
FDC53,7,1650.11055453908
FDC53,2,1322.1831351113285
FDC53,8,1567.7522281363692
FDC53,6,1224.0873508622406
FDC53,4,454.16379019877263
FDQ09,9,2188.491029865652
FDQ09,3,2237.579752275881
FDQ09,0,324.9587975550098
FDQ09,1,1620.8000290070083
FDQ09,5,3248.225941019618
FDQ09,7,1847.7975966522854
FDQ09,2,1519.8701772245336
FDQ09,8,1765.4392702495743
FDQ09,6,1421.7743929754458
FDQ09,4,651.8508323119777
DRE25,9,1785.2681445250607
DRE25,3,1834.3568669352903
DRE25,0,-78.26408778558107
DRE25,1,1217.5771436664174
DRE25,5,2845.003055679027
DRE25,7,1444.5747113116943
DRE25,2,1116.6472918839427
DRE25,8,1362.2163849089832
DRE25,6,1018.5515076348547
DRE25,4,248.62794697138656
FDL08,9,4216.990148011081
FDL08,3,4266.078870421311
FDL08,0,2353.4579157004396
FDL08,1,3649.2991471524383
FDL08,5,5276.725059165048
FDL08,7,3876.296714797715
FDL08,2,3548.3692953699638
FDL08,8,3793.938388395004
FDL08,6,3450.273511120876
FDL08,4,2680.3499504574074
FDW03,9,2145.7535991749414
FDW03,3,2194.8423215851712
FDW03,0,282.2213668642996
FDW03,1,1578.0625983162981
FDW03,5,3205.488510328908
FDW03,7,1805.060165961575
FDW03,2,1477.1327465338234
FDW03,8,1722.701839558864
FDW03,6,1379.0369622847356
FDW03,4,609.1134016212675
FDC17,9,3732.991568847343
FDC17,3,3782.0802912575728
FDC17,0,1869.4593365367011
FDC17,1,3165.3005679886996
FDC17,5,4792.726480001309
FDC17,7,3392.298135633977
FDC17,2,3064.370716206225
FDC17,8,3309.939809231266
FDC17,6,2966.274931957137
FDC17,4,2196.351371293669
FDE34,9,3132.848574655084
FDE34,3,3181.9372970653135
FDE34,0,1269.316342344442
FDE34,1,2565.1575737964404
FDE34,5,4192.58348580905
FDE34,7,2792.155141441717
FDE34,2,2464.227722013966
FDE34,8,2709.796815039006
FDE34,6,2366.131937764878
FDE34,4,1596.2083771014097
FDO44,9,2037.0511070675727
FDO44,3,2086.139829477803
FDO44,0,173.51887475693093
FDO44,1,1469.3601062089294
FDO44,5,3096.786018221539
FDO44,7,1696.3576738542065
FDO44,2,1368.4302544264547
FDO44,8,1613.9993474514954
FDO44,6,1270.3344701773667
FDO44,4,500.4109095138988
NCF31,9,2746.3077577152726
NCF31,3,2795.3964801255024
NCF31,0,882.7755254046306
NCF31,1,2178.6167568566293
NCF31,5,3806.0426688692387
NCF31,7,2405.614324501906
NCF31,2,2077.6869050741543
NCF31,8,2323.255998099195
NCF31,6,1979.5911208250666
NCF31,4,1209.6675601615984
FDG14,9,2817.5171591130015
FDG14,3,2866.605881523231
FDG14,0,953.9849268023595
FDG14,1,2249.8261582543582
FDG14,5,3877.2520702669676
FDG14,7,2476.823725899635
FDG14,2,2148.8963064718832
FDG14,8,2394.465399496924
FDG14,6,2050.8005222227953
FDG14,4,1280.8769615593274
NCH30,9,2137.2506123595167
NCH30,3,2186.3393347697465
NCH30,0,273.71838004887513
NCH30,1,1569.5596115008736
NCH30,5,3196.9855235134833
NCH30,7,1796.5571791461505
NCH30,2,1468.6297597183989
NCH30,8,1714.1988527434394
NCH30,6,1370.533975469311
NCH30,4,600.6104148058428
FDR36,9,978.2387296760494
FDR36,3,1027.327452086279
FDR36,0,-885.2935026345926
FDR36,1,410.5477288174061
FDR36,5,2037.9736408300157
FDR36,7,637.5452964626832
FDR36,2,309.6178770349313
FDR36,8,555.1869700599718
FDR36,6,211.5220927858436
FDR36,4,-558.4014678776248
NCJ30,9,3004.0961216448486
NCJ30,3,3053.184844055078
NCJ30,0,1140.5638893342066
NCJ30,1,2436.405120786205
NCJ30,5,4063.8310327988147
NCJ30,7,2663.402688431482
NCJ30,2,2335.4752690037303
NCJ30,8,2581.044362028771
NCJ30,6,2237.3794847546424
NCJ30,4,1467.4559240911744
FDR08,9,2114.1262641798253
FDR08,3,2163.2149865900547
FDR08,0,250.59403186918325
FDR08,1,1546.4352633211818
FDR08,5,3173.8611753337914
FDR08,7,1773.4328309664588
FDR08,2,1445.505411538707
FDR08,8,1691.0745045637477
FDR08,6,1347.409627289619
FDR08,4,577.4860666261511
NCQ50,9,3739.8472540224784
NCQ50,3,3788.9359764327082
NCQ50,0,1876.3150217118364
NCQ50,1,3172.1562531638347
